id,url_token,name,use_default_avatar,avatar_url,avatar_url_template,is_org,type,url,user_type,headline,gender,is_advertiser,vip_info,badge,badge_v2,is_following,is_followed,follower_count,answer_count,articles_count,is_realname
af9c747c9cc4fb46e3488a221f920ab4,zheng.runze,runze Zheng,False,https://pic2.zhimg.com/v2-0a5a2e42322e1f463e9f8e430278d863_l.jpg,https://pic1.zhimg.com/v2-0a5a2e42322e1f463e9f8e430278d863.jpg,False,people,https://www.zhihu.com/api/v4/people/zheng.runze,people,？？？,1,False,"{'is_vip': False, 'rename_days': '60'}",[],"{'title': '', 'merged_badges': [], 'detail_badges': [], 'icon': '', 'night_icon': ''}",False,False,23145,25,30,True
8d49d34e71d8d9c0d92fbac44e7be56e,jiony,东哥在此,False,https://pic1.zhimg.com/v2-aba22cf0ee96669316d2ef481b852c3f_l.jpg,https://pic3.zhimg.com/v2-aba22cf0ee96669316d2ef481b852c3f.jpg,False,people,https://www.zhihu.com/api/v4/people/jiony,people,专注：短视频、直播电商、微信运营、数据分析、互联网技术,1,False,"{'is_vip': False, 'rename_days': '60'}",[],"{'title': '', 'merged_badges': [], 'detail_badges': [], 'icon': '', 'night_icon': ''}",False,False,5091,120,93,True
fae670a61535df3d30c54852194dc302,yu-yue-51,余跃,False,https://pic4.zhimg.com/46c4cca76_l.jpg,https://pic3.zhimg.com/46c4cca76.jpg,False,people,https://www.zhihu.com/api/v4/people/yu-yue-51,people,互联网VC投资@华创资本,1,False,"{'is_vip': False, 'rename_days': '60'}",[],"{'title': '', 'merged_badges': [], 'detail_badges': [], 'icon': '', 'night_icon': ''}",False,False,39803,82,26,True
12067872e562f537012f7c188ad404cf,hua-er-jie-jian-wen,华尔街见闻,False,https://pic4.zhimg.com/v2-c95324d4916fb301d335b8aaf0a9b5d9_l.jpg,https://pic1.zhimg.com/v2-c95324d4916fb301d335b8aaf0a9b5d9.jpg,True,people,https://www.zhihu.com/api/v4/people/hua-er-jie-jian-wen,organization,Be the first to Know.,-1,False,"{'is_vip': False, 'rename_days': '60'}","[{'type': 'identity', 'description': '已认证的官方帐号'}]","{'title': '<a href=""https://www.zhihu.com/account/verification/intro"">已认证的官方帐号</a>', 'merged_badges': [{'type': 'identity', 'detail_type': 'identity', 'title': '认证', 'description': '<a href=""https://www.zhihu.com/account/verification/intro"">已认证的官方帐号</a>', 'url': 'https://www.zhihu.com/account/verification/intro', 'sources': [], 'icon': '', 'night_icon': ''}], 'detail_badges': [{'type': 'identity', 'detail_type': 'identity_org', 'title': '已认证的官方帐号', 'description': '<a href=""https://www.zhihu.com/account/verification/intro"">已认证的官方帐号</a>', 'url': 'https://www.zhihu.com/account/verification/intro', 'sources': [], 'icon': 'https://pic1.zhimg.com/v2-4c25640069cba2a8522b15a40af2fcb0_l.png', 'night_icon': 'https://pic3.zhimg.com/v2-2cc55359f0d302f7023f35f1cd965ad3_l.png'}], 'icon': '', 'night_icon': ''}",False,False,217821,85,1958,True
491b2f1934d4e3f8e088629b861fb868,gang-gang-44,刚刚,False,https://pic3.zhimg.com/83f78a1fe_l.jpg,https://pic2.zhimg.com/83f78a1fe.jpg,False,people,https://www.zhihu.com/api/v4/people/gang-gang-44,people,，，，，，，，,1,False,"{'is_vip': False, 'rename_days': '60'}",[],"{'title': '', 'merged_badges': [], 'detail_badges': [], 'icon': '', 'night_icon': ''}",False,False,94,2,0,True
432b9feeaf527a1ab9133b24f9ce4949,yi-dao-56,易到,False,https://pic2.zhimg.com/31f5dbed4f6abfefc5d93942cde98059_l.jpg,https://pic1.zhimg.com/31f5dbed4f6abfefc5d93942cde98059.jpg,True,people,https://www.zhihu.com/api/v4/people/yi-dao-56,organization,共享汽车生态,-1,False,"{'is_vip': False, 'rename_days': '60'}",[],"{'title': '', 'merged_badges': [], 'detail_badges': [], 'icon': '', 'night_icon': ''}",False,False,77,0,6,True
5a3b1ab9c65604391be4ffc110df33e4,www.xiaochengxu.com,微信小程序开发,False,https://pic3.zhimg.com/v2-c4263e06857540f8b71390999f9cbbc1_l.jpg,https://pic3.zhimg.com/v2-c4263e06857540f8b71390999f9cbbc1.jpg,False,people,https://www.zhihu.com/api/v4/people/www.xiaochengxu.com,people,小程序开发,1,False,"{'is_vip': False, 'rename_days': '60'}",[],"{'title': '', 'merged_badges': [], 'detail_badges': [], 'icon': '', 'night_icon': ''}",False,False,142,0,0,False
a6756d2515bb9c23170424b57630a2aa,St.Pancras,知乎机构号团队,False,https://pic4.zhimg.com/v2-35355de49be8cb27a4e54bd134ef31ab_l.jpg,https://pic4.zhimg.com/v2-35355de49be8cb27a4e54bd134ef31ab.jpg,False,people,https://www.zhihu.com/api/v4/people/St.Pancras,people,我有 40000+ 个小伙伴，超厉害,0,False,"{'is_vip': False, 'rename_days': '60'}","[{'type': 'identity', 'description': '知乎 官方帐号'}]","{'title': '<a href=""https://www.zhihu.com/account/verification/intro"">知乎 官方帐号</a>', 'merged_badges': [{'type': 'identity', 'detail_type': 'identity', 'title': '认证', 'description': '<a href=""https://www.zhihu.com/account/verification/intro"">知乎 官方帐号</a>', 'url': 'https://www.zhihu.com/account/verification/intro', 'sources': [], 'icon': '', 'night_icon': ''}], 'detail_badges': [{'type': 'identity', 'detail_type': 'identity_people', 'title': '已认证的个人', 'description': '<a href=""https://www.zhihu.com/account/verification/intro"">知乎 官方帐号</a>', 'url': 'https://www.zhihu.com/account/verification/intro', 'sources': [], 'icon': 'https://pic1.zhimg.com/v2-4c25640069cba2a8522b15a40af2fcb0_l.png', 'night_icon': 'https://pic3.zhimg.com/v2-2cc55359f0d302f7023f35f1cd965ad3_l.png'}], 'icon': '', 'night_icon': ''}",False,False,98824,6,41,True
1dedceb99fc4c464677b7c9bfd0850ad,cai-yue-ni-12,腾讯新闻财约你,False,https://pic1.zhimg.com/v2-c102d7af4a32bb71d68b854df4482d58_l.jpg,https://pic3.zhimg.com/v2-c102d7af4a32bb71d68b854df4482d58.jpg,True,people,https://www.zhihu.com/api/v4/people/cai-yue-ni-12,organization,遇见另一个自己,-1,False,"{'is_vip': False, 'rename_days': '60'}",[],"{'title': '', 'merged_badges': [], 'detail_badges': [], 'icon': '', 'night_icon': ''}",False,False,828,90,47,True
73c0d078f0bfcc125e9c67de5c34a3a9,huang-xiao-ming-33-73,黄晓明,False,https://pic4.zhimg.com/v2-82e953d97c3f86081e02c171b2b0dbc2_l.jpg,https://pic1.zhimg.com/v2-82e953d97c3f86081e02c171b2b0dbc2.jpg,False,people,https://www.zhihu.com/api/v4/people/huang-xiao-ming-33-73,people,演员、明天爱心基金创始人,1,False,"{'is_vip': False, 'rename_days': '60'}","[{'type': 'identity', 'description': '演员，明天爱心基金创始人'}]","{'title': '<a href=""https://www.zhihu.com/account/verification/intro"">演员，明天爱心基金创始人</a>', 'merged_badges': [{'type': 'identity', 'detail_type': 'identity', 'title': '认证', 'description': '<a href=""https://www.zhihu.com/account/verification/intro"">演员，明天爱心基金创始人</a>', 'url': 'https://www.zhihu.com/account/verification/intro', 'sources': [], 'icon': '', 'night_icon': ''}], 'detail_badges': [{'type': 'identity', 'detail_type': 'identity_people', 'title': '已认证的个人', 'description': '<a href=""https://www.zhihu.com/account/verification/intro"">演员，明天爱心基金创始人</a>', 'url': 'https://www.zhihu.com/account/verification/intro', 'sources': [], 'icon': 'https://pic1.zhimg.com/v2-4c25640069cba2a8522b15a40af2fcb0_l.png', 'night_icon': 'https://pic1.zhimg.com/v2-2cc55359f0d302f7023f35f1cd965ad3_l.png'}], 'icon': '', 'night_icon': ''}",False,False,9782,1,0,True
b0c35aad3918b4fefbd8894f4d9c5224,atscu,何剑亮,False,https://pic2.zhimg.com/v2-018298bd64f202d760164331302dc7c6_l.jpg,https://pic3.zhimg.com/v2-018298bd64f202d760164331302dc7c6.jpg,False,people,https://www.zhihu.com/api/v4/people/atscu,people,口腔医师,1,False,"{'is_vip': True, 'rename_days': '60', 'vip_icon': {'url': 'https://pic3.zhimg.com/v2-4812630bc27d642f7cafcd6cdeca3d7a_r.png', 'night_mode_url': 'https://pic3.zhimg.com/v2-c9686ff064ea3579730756ac6c289978_r.png'}}","[{'type': 'identity', 'description': '浙江大学医学院附属第二医院 综合牙科医师'}, {'type': 'best_answerer', 'description': '优秀回答者', 'topics': [{'id': '19589126', 'type': 'topic', 'url': 'https://www.zhihu.com/api/v4/topics/19589126', 'name': '口腔医学', 'avatar_url': 'https://pic1.zhimg.com/1a851acb6_l.jpg', 'answer_count': 21}]}]","{'title': '<a href=""https://www.zhihu.com/topic/20054793"">口腔医学话题下的优秀回答者</a>', 'merged_badges': [{'type': 'best', 'detail_type': 'best', 'title': '优秀认证', 'description': '<a href=""https://www.zhihu.com/topic/20054793"">口腔医学话题下的优秀回答者</a>', 'url': 'https://www.zhihu.com/topic/20054793', 'sources': [{'id': '19589126', 'token': '19589126', 'type': 'topic', 'url': 'https://www.zhihu.com/topic/19589126', 'name': '口腔医学', 'avatar_path': '1a851acb6', 'avatar_url': 'https://pic2.zhimg.com/1a851acb6_hd.jpg', 'description': '', 'priority': 0}], 'icon': '', 'night_icon': ''}, {'type': 'identity', 'detail_type': 'identity', 'title': '认证', 'description': '<a href=""https://www.zhihu.com/account/verification/intro"">浙江大学医学院附属第二医院 综合牙科医师</a>', 'url': 'https://www.zhihu.com/account/verification/intro', 'sources': [], 'icon': '', 'night_icon': ''}], 'detail_badges': [{'type': 'identity', 'detail_type': 'identity_people', 'title': '已认证的个人', 'description': '<a href=""https://www.zhihu.com/account/verification/intro"">浙江大学医学院附属第二医院 综合牙科医师</a>', 'url': 'https://www.zhihu.com/account/verification/intro', 'sources': [], 'icon': 'https://pic3.zhimg.com/v2-4c25640069cba2a8522b15a40af2fcb0_l.png', 'night_icon': 'https://pic2.zhimg.com/v2-2cc55359f0d302f7023f35f1cd965ad3_l.png'}, {'type': 'best', 'detail_type': 'best_answerer', 'title': '优秀回答者', 'description': '<a href=""https://www.zhihu.com/topic/20054793"">口腔医学话题下的优秀回答者</a>', 'url': 'https://www.zhihu.com/topic/20054793', 'sources': [{'id': '19589126', 'token': '19589126', 'type': 'topic', 'url': 'https://www.zhihu.com/topic/19589126', 'name': '口腔医学', 'avatar_path': '1a851acb6', 'avatar_url': 'https://pic2.zhimg.com/1a851acb6_hd.jpg', 'description': '', 'priority': 0}], 'icon': 'https://pic1.zhimg.com/v2-145dd976a0df65a40bd63cd5d49fb7a6_l.png', 'night_icon': 'https://pic2.zhimg.com/v2-3886bd5ed4f26789526ca05b38f2dab4_l.png'}], 'icon': '', 'night_icon': ''}",False,False,60424,79,102,True
b4854b0ef6dcd22ce978860a19066e73,ding-xiang-yi-sheng,丁香医生,False,https://pic3.zhimg.com/v2-d0664ebc2e67fd2c2002c5adb5632c0a_l.jpg,https://pic2.zhimg.com/v2-d0664ebc2e67fd2c2002c5adb5632c0a.jpg,True,people,https://www.zhihu.com/api/v4/people/ding-xiang-yi-sheng,organization,有温度、有知识、有态度。丁香医生，新一代大众健康品牌。,-1,False,"{'is_vip': False, 'rename_days': '60'}","[{'type': 'identity', 'description': '已认证的官方帐号'}, {'type': 'best_answerer', 'description': '优秀回答者', 'topics': [{'id': '19604128', 'type': 'topic', 'url': 'https://www.zhihu.com/api/v4/topics/19604128', 'name': '医学', 'avatar_url': 'https://pic3.zhimg.com/v2-22342bad24eab31b77b7beb130587eea_l.jpg', 'answer_count': 127}]}]","{'title': '<a href=""https://www.zhihu.com/topic/20054793"">医学话题下的优秀回答者</a>', 'merged_badges': [{'type': 'best', 'detail_type': 'best', 'title': '优秀认证', 'description': '<a href=""https://www.zhihu.com/topic/20054793"">医学话题下的优秀回答者</a>', 'url': 'https://www.zhihu.com/topic/20054793', 'sources': [{'id': '19604128', 'token': '19604128', 'type': 'topic', 'url': 'https://www.zhihu.com/topic/19604128', 'name': '医学', 'avatar_path': 'v2-22342bad24eab31b77b7beb130587eea', 'avatar_url': 'https://pic2.zhimg.com/v2-22342bad24eab31b77b7beb130587eea_hd.jpg', 'description': '', 'priority': 0}], 'icon': '', 'night_icon': ''}, {'type': 'identity', 'detail_type': 'identity', 'title': '认证', 'description': '<a href=""https://www.zhihu.com/account/verification/intro"">已认证的官方帐号</a>', 'url': 'https://www.zhihu.com/account/verification/intro', 'sources': [], 'icon': '', 'night_icon': ''}], 'detail_badges': [{'type': 'identity', 'detail_type': 'identity_org', 'title': '已认证的官方帐号', 'description': '<a href=""https://www.zhihu.com/account/verification/intro"">已认证的官方帐号</a>', 'url': 'https://www.zhihu.com/account/verification/intro', 'sources': [], 'icon': 'https://pic1.zhimg.com/v2-4c25640069cba2a8522b15a40af2fcb0_l.png', 'night_icon': 'https://pic3.zhimg.com/v2-2cc55359f0d302f7023f35f1cd965ad3_l.png'}, {'type': 'best', 'detail_type': 'best_answerer', 'title': '优秀回答者', 'description': '<a href=""https://www.zhihu.com/topic/20054793"">医学话题下的优秀回答者</a>', 'url': 'https://www.zhihu.com/topic/20054793', 'sources': [{'id': '19604128', 'token': '19604128', 'type': 'topic', 'url': 'https://www.zhihu.com/topic/19604128', 'name': '医学', 'avatar_path': 'v2-22342bad24eab31b77b7beb130587eea', 'avatar_url': 'https://pic2.zhimg.com/v2-22342bad24eab31b77b7beb130587eea_hd.jpg', 'description': '', 'priority': 0}], 'icon': 'https://pic4.zhimg.com/v2-145dd976a0df65a40bd63cd5d49fb7a6_l.png', 'night_icon': 'https://pic2.zhimg.com/v2-3886bd5ed4f26789526ca05b38f2dab4_l.png'}], 'icon': '', 'night_icon': ''}",False,False,2729269,659,309,True
8a1c76b59c16aabf62352b58cff6d34a,su-cheng-yu,苏澄宇,False,https://pic2.zhimg.com/v2-a828256341663bc1234f028f047f576d_l.jpg,https://pic4.zhimg.com/v2-a828256341663bc1234f028f047f576d.jpg,False,people,https://www.zhihu.com/api/v4/people/su-cheng-yu,people,动物科学 / 动物营养 / 冷门问题收割者,1,False,"{'is_vip': True, 'rename_days': '60', 'widget': {'url': 'https://pic2.zhimg.com/v2-5b6cde4fa581141977df7fe9e455aefa_r.png', 'night_mode_url': 'https://pic4.zhimg.com/v2-c109edc5ab5134f2240bfd9f95dbc04b_r.png'}, 'vip_icon': {'url': 'https://pic4.zhimg.com/v2-4812630bc27d642f7cafcd6cdeca3d7a_r.png', 'night_mode_url': 'https://pic4.zhimg.com/v2-c9686ff064ea3579730756ac6c289978_r.png'}}","[{'type': 'identity', 'description': '动物科学学院硕士'}, {'type': 'identity', 'description': '上海科技教育出版社有限公司 科普杂志编辑'}, {'type': 'best_answerer', 'description': '优秀回答者', 'topics': [{'id': '19554936', 'type': 'topic', 'url': 'https://www.zhihu.com/api/v4/topics/19554936', 'name': '动物', 'avatar_url': 'https://pic1.zhimg.com/v2-188e95263c238fc189fcf9ef32f18756_l.jpg', 'answer_count': 86}, {'id': '19618352', 'type': 'topic', 'url': 'https://www.zhihu.com/api/v4/topics/19618352', 'name': '动物学', 'avatar_url': 'https://pic4.zhimg.com/v2-ba603fa6e3ca820e536f8298a512f40c_l.jpg', 'answer_count': 51}, {'id': '19551585', 'type': 'topic', 'url': 'https://www.zhihu.com/api/v4/topics/19551585', 'name': '科普', 'avatar_url': 'https://pic1.zhimg.com/v2-e0e3f57da8dc5b0c706300d18714c4ae_l.jpg', 'answer_count': 15}]}]","{'title': '<a href=""https://www.zhihu.com/topic/20054793"">动物、动物学、科普等 3 个话题下的优秀回答者</a>', 'merged_badges': [{'type': 'best', 'detail_type': 'best', 'title': '优秀认证', 'description': '<a href=""https://www.zhihu.com/topic/20054793"">动物、动物学、科普等 3 个话题下的优秀回答者</a>', 'url': 'https://www.zhihu.com/topic/20054793', 'sources': [{'id': '19554936', 'token': '19554936', 'type': 'topic', 'url': 'https://www.zhihu.com/topic/19554936', 'name': '动物', 'avatar_path': 'v2-188e95263c238fc189fcf9ef32f18756', 'avatar_url': 'https://pic4.zhimg.com/v2-188e95263c238fc189fcf9ef32f18756_hd.jpg', 'description': '', 'priority': 0}, {'id': '19618352', 'token': '19618352', 'type': 'topic', 'url': 'https://www.zhihu.com/topic/19618352', 'name': '动物学', 'avatar_path': 'v2-ba603fa6e3ca820e536f8298a512f40c', 'avatar_url': 'https://pic4.zhimg.com/v2-ba603fa6e3ca820e536f8298a512f40c_hd.jpg', 'description': '', 'priority': 0}, {'id': '19551585', 'token': '19551585', 'type': 'topic', 'url': 'https://www.zhihu.com/topic/19551585', 'name': '科普', 'avatar_path': 'v2-e0e3f57da8dc5b0c706300d18714c4ae', 'avatar_url': 'https://pic3.zhimg.com/v2-e0e3f57da8dc5b0c706300d18714c4ae_hd.jpg', 'description': '', 'priority': 0}], 'icon': '', 'night_icon': ''}, {'type': 'identity', 'detail_type': 'identity', 'title': '认证', 'description': '<a href=""https://www.zhihu.com/account/verification/intro"">动物科学学院硕士</a>', 'url': 'https://www.zhihu.com/account/verification/intro', 'sources': [], 'icon': '', 'night_icon': ''}], 'detail_badges': [{'type': 'identity', 'detail_type': 'identity_people', 'title': '已认证的个人', 'description': '<a href=""https://www.zhihu.com/account/verification/intro"">动物科学学院硕士</a>', 'url': 'https://www.zhihu.com/account/verification/intro', 'sources': [], 'icon': 'https://pic3.zhimg.com/v2-4c25640069cba2a8522b15a40af2fcb0_l.png', 'night_icon': 'https://pic1.zhimg.com/v2-2cc55359f0d302f7023f35f1cd965ad3_l.png'}, {'type': 'best', 'detail_type': 'best_answerer', 'title': '优秀回答者', 'description': '<a href=""https://www.zhihu.com/topic/20054793"">动物、动物学、科普等 3 个话题下的优秀回答者</a>', 'url': 'https://www.zhihu.com/topic/20054793', 'sources': [{'id': '19554936', 'token': '19554936', 'type': 'topic', 'url': 'https://www.zhihu.com/topic/19554936', 'name': '动物', 'avatar_path': 'v2-188e95263c238fc189fcf9ef32f18756', 'avatar_url': 'https://pic4.zhimg.com/v2-188e95263c238fc189fcf9ef32f18756_hd.jpg', 'description': '', 'priority': 0}, {'id': '19618352', 'token': '19618352', 'type': 'topic', 'url': 'https://www.zhihu.com/topic/19618352', 'name': '动物学', 'avatar_path': 'v2-ba603fa6e3ca820e536f8298a512f40c', 'avatar_url': 'https://pic4.zhimg.com/v2-ba603fa6e3ca820e536f8298a512f40c_hd.jpg', 'description': '', 'priority': 0}, {'id': '19551585', 'token': '19551585', 'type': 'topic', 'url': 'https://www.zhihu.com/topic/19551585', 'name': '科普', 'avatar_path': 'v2-e0e3f57da8dc5b0c706300d18714c4ae', 'avatar_url': 'https://pic3.zhimg.com/v2-e0e3f57da8dc5b0c706300d18714c4ae_hd.jpg', 'description': '', 'priority': 0}], 'icon': 'https://pic1.zhimg.com/v2-145dd976a0df65a40bd63cd5d49fb7a6_l.png', 'night_icon': 'https://pic3.zhimg.com/v2-3886bd5ed4f26789526ca05b38f2dab4_l.png'}], 'icon': '', 'night_icon': ''}",False,False,266762,317,79,True
33ed244f338ae74712b200089c7a77e0,wa-huai-zhi-zhong-huang-lan-he,拼多多上市,False,https://pic2.zhimg.com/v2-70d674b1af44bc2e689cf25b1aa0ba02_l.jpg,https://pic3.zhimg.com/v2-70d674b1af44bc2e689cf25b1aa0ba02.jpg,False,people,https://www.zhihu.com/api/v4/people/wa-huai-zhi-zhong-huang-lan-he,people,拼多多纳斯达克上市了，CEO却留在上海，回应人们的误解,1,False,"{'is_vip': False, 'rename_days': '60'}",[],"{'title': '', 'merged_badges': [], 'detail_badges': [], 'icon': '', 'night_icon': ''}",False,False,16,0,0,True
203417d34342aa21943349b186e7cc07,ye-ma-jun-61,野马财经,False,https://pic3.zhimg.com/v2-61d5d5fd82c90eae9b576634844890bb_l.jpg,https://pic2.zhimg.com/v2-61d5d5fd82c90eae9b576634844890bb.jpg,False,people,https://www.zhihu.com/api/v4/people/ye-ma-jun-61,people,财经新媒体亲历者,1,False,"{'is_vip': False, 'rename_days': '60'}",[],"{'title': '', 'merged_badges': [], 'detail_badges': [], 'icon': '', 'night_icon': ''}",False,False,1655,37,1218,True
6f173fa827813aa9855c0950f914835d,mei-ri-jing-ji-xin-wen,每日经济新闻,False,https://pic2.zhimg.com/v2-17dc8e59cde0a20a186a5e635d82ff78_l.jpg,https://pic3.zhimg.com/v2-17dc8e59cde0a20a186a5e635d82ff78.jpg,True,people,https://www.zhihu.com/api/v4/people/mei-ri-jing-ji-xin-wen,organization,新闻决定影响力,-1,False,"{'is_vip': False, 'rename_days': '60'}",[],"{'title': '', 'merged_badges': [], 'detail_badges': [], 'icon': '', 'night_icon': ''}",False,False,95468,106,22097,True
7b1d6e50bcae898fecb9ee7f10407fbc,son-ling,Lingson,False,https://pic4.zhimg.com/v2-e3436d717eb8be1899efeb4caf03f0da_l.jpg,https://pic4.zhimg.com/v2-e3436d717eb8be1899efeb4caf03f0da.jpg,False,people,https://www.zhihu.com/api/v4/people/son-ling,people,叉烧即正义,1,False,"{'is_vip': False, 'rename_days': '60'}",[],"{'title': '', 'merged_badges': [], 'detail_badges': [], 'icon': '', 'night_icon': ''}",False,False,113,119,0,True
7d3f6288ed6a2101baf053f818660688,ning-li-4,Siyi,False,https://pic3.zhimg.com/968522920_l.jpg,https://pic3.zhimg.com/968522920.jpg,False,people,https://www.zhihu.com/api/v4/people/ning-li-4,people,用心码字,0,False,"{'is_vip': False, 'rename_days': '60'}",[],"{'title': '', 'merged_badges': [], 'detail_badges': [], 'icon': '', 'night_icon': ''}",False,False,4,1,0,True
c1918cfa1c24048d10550678621d873b,jiang-zhuo-er,江卓尔,False,https://pic3.zhimg.com/v2-a3ce43cd98773ff5eedeba090a821536_l.jpg,https://pic3.zhimg.com/v2-a3ce43cd98773ff5eedeba090a821536.jpg,False,people,https://www.zhihu.com/api/v4/people/jiang-zhuo-er,people,,1,False,"{'is_vip': True, 'rename_days': '60', 'vip_icon': {'url': 'https://pic4.zhimg.com/v2-4812630bc27d642f7cafcd6cdeca3d7a_r.png', 'night_mode_url': 'https://pic1.zhimg.com/v2-c9686ff064ea3579730756ac6c289978_r.png'}}",[],"{'title': '', 'merged_badges': [], 'detail_badges': [], 'icon': '', 'night_icon': ''}",False,False,36334,77,5,True
bdce672213307528e553bfc706220673,yu-cheng-zhe-yang,禹成這樣,False,https://pic3.zhimg.com/v2-777fe53e87c3c11b066264c0e917c52f_l.jpg,https://pic4.zhimg.com/v2-777fe53e87c3c11b066264c0e917c52f.jpg,False,people,https://www.zhihu.com/api/v4/people/yu-cheng-zhe-yang,people,遊戲策劃,1,False,"{'is_vip': True, 'rename_days': '60', 'vip_icon': {'url': 'https://pic3.zhimg.com/v2-4812630bc27d642f7cafcd6cdeca3d7a_r.png', 'night_mode_url': 'https://pic1.zhimg.com/v2-c9686ff064ea3579730756ac6c289978_r.png'}}",[],"{'title': '', 'merged_badges': [], 'detail_badges': [], 'icon': '', 'night_icon': ''}",False,False,1752,130,1,True
2519d727cfe8ed05ec4c4234a6a1f52b,lo-figames,Lo-FiGames,False,https://pic2.zhimg.com/v2-5a35aa4c65a4a99694b9471fe5ddf6fa_l.jpg,https://pic1.zhimg.com/v2-5a35aa4c65a4a99694b9471fe5ddf6fa.jpg,False,people,https://www.zhihu.com/api/v4/people/lo-figames,people,Lo-Fi官方账号。已开发游戏：《Kenshi》,1,False,"{'is_vip': False, 'rename_days': '60'}",[],"{'title': '', 'merged_badges': [], 'detail_badges': [], 'icon': '', 'night_icon': ''}",False,False,680,1,0,True
0b6699559d20b5641064ebef96632ca7,xiao-bo-3-97,陈晓柏,False,https://pic3.zhimg.com/v2-49b5ee273dd63b82041b24b38606bbd6_l.jpg,https://pic3.zhimg.com/v2-49b5ee273dd63b82041b24b38606bbd6.jpg,False,people,https://www.zhihu.com/api/v4/people/xiao-bo-3-97,people,米兰威尔第音乐学院硕士/网课可约/关注有惊喜,1,False,"{'is_vip': False, 'rename_days': '60'}",[],"{'title': '', 'merged_badges': [], 'detail_badges': [], 'icon': '', 'night_icon': ''}",False,False,35837,299,12,True
69fb8f490920b03ec259618ea2fc2fa6,liu-zhi-ying-51-35,游戏幻想家,False,https://pic1.zhimg.com/v2-ec7a6dd88638f97683f66b33b0fe37b8_l.jpg,https://pic3.zhimg.com/v2-ec7a6dd88638f97683f66b33b0fe37b8.jpg,False,people,https://www.zhihu.com/api/v4/people/liu-zhi-ying-51-35,people,揭秘游戏圈，推荐好游戏，公众号：游戏幻想家,-1,False,"{'is_vip': False, 'rename_days': '60'}",[],"{'title': '', 'merged_badges': [], 'detail_badges': [], 'icon': '', 'night_icon': ''}",False,False,103,145,10,True
a9afec5b28a4e8ec55a05aaa3497f8ef,epicyou-xi-shang-cheng,Epic游戏商城,False,https://pic2.zhimg.com/v2-7b694bd83835baabf3de517ffc24ecd1_l.jpg,https://pic4.zhimg.com/v2-7b694bd83835baabf3de517ffc24ecd1.jpg,True,people,https://www.zhihu.com/api/v4/people/epicyou-xi-shang-cheng,organization,知乎：分享你刚领的免费游戏。,-1,False,"{'is_vip': False, 'rename_days': '60'}","[{'type': 'identity', 'description': '已认证的官方帐号'}]","{'title': '<a href=""https://www.zhihu.com/account/verification/intro"">已认证的官方帐号</a>', 'merged_badges': [{'type': 'identity', 'detail_type': 'identity', 'title': '认证', 'description': '<a href=""https://www.zhihu.com/account/verification/intro"">已认证的官方帐号</a>', 'url': 'https://www.zhihu.com/account/verification/intro', 'sources': [], 'icon': '', 'night_icon': ''}], 'detail_badges': [{'type': 'identity', 'detail_type': 'identity_org', 'title': '已认证的官方帐号', 'description': '<a href=""https://www.zhihu.com/account/verification/intro"">已认证的官方帐号</a>', 'url': 'https://www.zhihu.com/account/verification/intro', 'sources': [], 'icon': 'https://pic1.zhimg.com/v2-4c25640069cba2a8522b15a40af2fcb0_l.png', 'night_icon': 'https://pic3.zhimg.com/v2-2cc55359f0d302f7023f35f1cd965ad3_l.png'}], 'icon': '', 'night_icon': ''}",False,False,6046,8,0,True
c6adcb1f69bff45a74f57f4e2150dc3c,woluanxiede,我乱写的,False,https://pic3.zhimg.com/cc2c68376_l.jpg,https://pic2.zhimg.com/cc2c68376.jpg,False,people,https://www.zhihu.com/api/v4/people/woluanxiede,people,汪,1,False,"{'is_vip': True, 'rename_days': '60', 'vip_icon': {'url': 'https://pic2.zhimg.com/v2-4812630bc27d642f7cafcd6cdeca3d7a_r.png', 'night_mode_url': 'https://pic2.zhimg.com/v2-c9686ff064ea3579730756ac6c289978_r.png'}}",[],"{'title': '', 'merged_badges': [], 'detail_badges': [], 'icon': '', 'night_icon': ''}",False,False,83113,264,29,True
077b5943c38063c250e027487c3e6f02,teng-xun-yun-4,腾讯云,False,https://pic1.zhimg.com/v2-a9c5bd0c317611e287cd014edc2d8286_l.jpg,https://pic3.zhimg.com/v2-a9c5bd0c317611e287cd014edc2d8286.jpg,True,people,https://www.zhihu.com/api/v4/people/teng-xun-yun-4,organization,产业智变 云启未来‎,-1,False,"{'is_vip': False, 'rename_days': '60'}","[{'type': 'identity', 'description': '已认证的官方帐号'}]","{'title': '<a href=""https://www.zhihu.com/account/verification/intro"">已认证的官方帐号</a>', 'merged_badges': [{'type': 'identity', 'detail_type': 'identity', 'title': '认证', 'description': '<a href=""https://www.zhihu.com/account/verification/intro"">已认证的官方帐号</a>', 'url': 'https://www.zhihu.com/account/verification/intro', 'sources': [], 'icon': '', 'night_icon': ''}], 'detail_badges': [{'type': 'identity', 'detail_type': 'identity_org', 'title': '已认证的官方帐号', 'description': '<a href=""https://www.zhihu.com/account/verification/intro"">已认证的官方帐号</a>', 'url': 'https://www.zhihu.com/account/verification/intro', 'sources': [], 'icon': 'https://pic4.zhimg.com/v2-4c25640069cba2a8522b15a40af2fcb0_l.png', 'night_icon': 'https://pic4.zhimg.com/v2-2cc55359f0d302f7023f35f1cd965ad3_l.png'}], 'icon': '', 'night_icon': ''}",False,False,6208,59,136,True
